(1500, 1519)
(96, 266)
(4245, 4327)
(5605, 5747)
(6525, 6576)
(18, 21)
(2313, 2365)
(274, 277)
(2929, 2979)
(6372, 6387)
(725, 752)
(2192, 2230)
(2144, 2353)
(1401, 1593)
(725, 1003)
(2891, 3067)
(1625, 1666)
(1456, 1726)
(3673, 3713)
(724, 801)
(2911, 2974)
(816, 950)
(5694, 5756)
(1548, 1702)
(4312, 4423)
(4918, 5097)
(6331, 6554)
(782, 824)
(2126, 2197)
(1412, 1506)
(5611, 5836)
(2804, 3105)
(2140, 2212)
(1612, 1709)
(4309, 4351)
(3587, 3692)
(5620, 5770)
(2268, 2419)
(2904, 2906)
(1528, 1733)
(5826, 5858)
(85, 304)
(1671, 1716)
(3589, 3775)
(2321, 2342)
(1461, 1727)
(4992, 5084)
(3052, 3130)
(5666, 5857)
(1439, 1723)
(704, 867)
(5762, 5843)
(4253, 4437)
(142, 186)
(724, 1002)
(2266, 2365)
(2800, 2928)
(239, 322)
(122, 272)
(3675, 3740)
(794, 866)
(1506, 1642)
(4242, 4270)
(725, 950)
(139, 312)
(760, 851)
(4958, 5048)
(264, 278)
(56, 74)
(1455, 1672)
(5695, 5761)
(122, 237)
(1540, 1632)
(957, 1032)
(128, 310)
(5097, 5135)
(5108, 5132)
(5646, 5775)
(102, 306)
(6444, 6492)
(990, 1034)
(111, 272)
(2877, 3113)
(3556, 3695)
(6328, 6552)
(218, 259)
(2119, 2318)
(4312, 4479)
(2863, 3070)
(5017, 5050)
(3501, 3650)
(3015, 3127)
(818, 938)
(2154, 2255)
(2813, 2892)
(2266, 2419)
(2813, 2844)
(4366, 4372)
(27, 298)
(6423, 6435)
(2862, 2974)
(79, 144)
(45, 274)
(1584, 1647)
(3703, 3785)
(4302, 4393)
(1540, 1699)
(4211, 4455)
(4392, 4403)
(3646, 3675)
(2904, 2971)
(5715, 5808)
(2800, 2869)
(5018, 5193)
(781, 934)
(18, 252)
(4299, 4441)
(295, 328)
(4257, 4365)
(6387, 6434)
(2833, 2892)
(3522, 3546)
(964, 1032)
(286, 326)
(1532, 1734)
(1666, 1688)
(160, 215)
(5614, 5689)
(1469, 1728)
(1647, 1714)
(6383, 6440)
(3091, 3102)
(5009, 5116)
(4978, 5123)
(1507, 1730)
(5728, 5805)
(1691, 1698)
(6381, 6496)
(5666, 5899)
(65, 301)
(2857, 2944)
(717, 739)
(60, 300)
(4245, 4425)
(6502, 6576)
(4350, 4386)
(2343, 2350)
(2145, 2288)
(915, 930)
(1609, 1698)
(2819, 2930)
(781, 955)
(6312, 6452)
(6378, 6383)
(215, 256)
(3630, 3782)
(4272, 4373)
(5671, 5691)
(5676, 5759)
(843, 973)
(3099, 3104)
(6576, 6581)
(2209, 2333)
(23, 252)
(4409, 4432)
(1509, 1522)
(4214, 4271)
(5634, 5786)
(1452, 1487)
(2877, 2930)
(2879, 3114)
(3093, 3103)
(1544, 1628)
(2332, 2426)
(4915, 4969)
(3021, 3128)
(1457, 1600)
(80, 133)
(725, 782)
(1632, 1712)
(824, 918)
(3035, 3087)
(3525, 3529)
(1409, 1491)
(6536, 6552)
(3602, 3718)
(2343, 2428)
(21, 129)
(5728, 5859)
(2323, 2356)
(5829, 5842)
(2924, 3118)
(2293, 2390)
(1463, 1727)
(3500, 3653)
(129, 277)
(742, 833)
(2811, 2980)
(2901, 2994)
(969, 1033)
(5694, 5759)
(732, 996)
(183, 219)
(5020, 5079)
(2896, 3094)
(264, 288)
(6367, 6417)
(2351, 2380)
(5646, 5845)
(222, 320)
(1550, 1612)
(2804, 2878)
(1529, 1574)
(5030, 5097)
(883, 892)
(1461, 1518)
(1450, 1514)
(6352, 6408)
(3766, 3788)
(5863, 5873)
(1526, 1698)
(2864, 3046)
(3579, 3637)
(2287, 2343)
(1569, 1705)
(2183, 2207)
(4903, 4953)
(3623, 3713)
(6300, 6444)
(723, 883)
(3552, 3771)
(777, 910)
(6476, 6577)
(6359, 6545)
(4945, 4985)
(4200, 4355)
(4234, 4290)
(3725, 3751)
(4230, 4259)
(86, 215)
(6443, 6463)
(2867, 3112)
(1687, 1718)
(3745, 3782)
(801, 916)
(5667, 5899)
(4208, 4347)
(5060, 5136)
(974, 996)
(4915, 4951)
(2347, 2353)
(3552, 3553)
(1404, 1689)
(4420, 4483)
(5135, 5143)
(4309, 4395)
(1551, 1687)
(5807, 5853)
(740, 851)
(183, 237)
(2183, 2275)
(98, 172)
(1480, 1574)
(6327, 6540)
(5010, 5135)
(2189, 2200)
(178, 316)
(2198, 2410)
(136, 311)
(2204, 2247)
(2171, 2275)
(895, 973)
(910, 935)
(2228, 2278)
(725, 891)
(2822, 3056)
(700, 1000)
(914, 1024)
(4228, 4389)
(3557, 3740)
(5856, 5870)
(2166, 2405)
(6382, 6421)
(1481, 1506)
(5009, 5145)
(60, 172)
(5018, 5077)
(5826, 5894)
(3604, 3646)
(2238, 2416)
(790, 861)
(5645, 5733)
(5670, 5810)
(6457, 6527)
(2265, 2318)
(4361, 4492)
(755, 993)
(843, 1017)
(5062, 5168)
(3546, 3792)
(2901, 2928)
(4222, 4358)
(5613, 5781)
(5787, 5853)
(5058, 5064)
(120, 308)
(6457, 6515)
(2234, 2415)
(1402, 1455)
(6365, 6476)
(5619, 5640)
(4912, 4973)
(1406, 1722)
(709, 782)
(939, 1029)
(3576, 3696)
(3675, 3703)
(1562, 1669)
(2175, 2370)
(935, 1028)
(2802, 2998)
(6331, 6375)
(3695, 3792)
(5619, 5646)
(5669, 5870)
(717, 986)
(2888, 3042)
(1627, 1711)
(2352, 2365)
(1551, 1581)
(2228, 2319)
(274, 325)
(4316, 4492)
(2874, 2948)
(6372, 6515)
(1500, 1669)
(2992, 2996)
(1597, 1647)
(2967, 3004)
(142, 312)
(2896, 3116)
(875, 1019)
(1483, 1509)
(5676, 5857)
(3618, 3749)
(2872, 2967)
(2826, 2930)
(3533, 3710)
(1645, 1713)
(6457, 6504)
(1606, 1672)
(6566, 6576)
(199, 238)
(3623, 3667)
(875, 892)
(3748, 3758)
(902, 1022)
(5017, 5152)
(3616, 3623)
(5070, 5174)
(2885, 3114)
(6374, 6566)
(755, 840)
(4427, 4481)
(3625, 3641)
(2343, 2364)
(1688, 1719)
(41, 300)
(6462, 6527)
(2158, 2163)
(2131, 2204)
(225, 290)
(5715, 5795)
(217, 294)
(3519, 3695)
(891, 1021)
(2337, 2427)
(954, 1031)
(5023, 5104)
(2866, 3035)
(1513, 1610)
(2969, 2985)
(3653, 3710)
(2185, 2202)
(3655, 3761)
(3507, 3711)
(5721, 5894)
(5664, 5785)
(6534, 6536)
(3035, 3068)
(5088, 5104)
(2152, 2380)
(80, 186)
(3519, 3714)
(2813, 3087)
(1450, 1563)
(4937, 5035)
(2293, 2366)
(4485, 4489)
(3549, 3608)
(5715, 5824)
(5664, 5755)
(2137, 2356)
(755, 891)
(2862, 2951)
(1457, 1557)
(1518, 1641)
(5048, 5112)
(1586, 1663)
(60, 104)
(5669, 5790)
(80, 209)
(1654, 1672)
(5665, 5841)
(2189, 2238)
(1509, 1642)
(1456, 1506)
(5031, 5139)
(2305, 2332)
(2161, 2264)
(218, 288)
(2209, 2332)
(2904, 2983)
(3552, 3615)
(256, 324)
(4289, 4311)
(840, 969)
(4290, 4460)
(6382, 6566)
(1414, 1529)
(1542, 1700)
(3545, 3673)
(813, 951)
(3663, 3787)
(803, 996)
(2816, 2837)
(252, 274)
(4937, 4988)
(4251, 4474)
(1600, 1666)
(5700, 5771)
(4992, 5035)
(1454, 1672)
(968, 969)
(2857, 3014)
(2196, 2265)
(133, 285)
(2891, 3115)
(3515, 3615)
(2198, 2349)
(5, 238)
(933, 950)
(3552, 3604)
(4958, 4978)
(3577, 3750)
(1663, 1677)
(6372, 6411)
(4233, 4239)
(5715, 5864)
(6381, 6502)
(2187, 2351)
(857, 885)
(2263, 2305)
(5604, 5808)
(4289, 4423)
(283, 326)
(287, 327)
(4259, 4299)
(6548, 6590)
(2869, 3014)
(1640, 1712)
(2286, 2422)
(2118, 2183)
(1404, 1600)
(5614, 5694)
(907, 964)
(3042, 3074)
(5817, 5826)
(5658, 5770)
(5023, 5135)
(3549, 3646)
(816, 847)
(3064, 3076)
(833, 945)
(2924, 3082)
(4985, 5019)
(6568, 6587)
(1413, 1450)
(2257, 2342)
(2124, 2400)
(2906, 2944)
(890, 928)
(4902, 5009)
(2119, 2383)
(3546, 3660)
(212, 218)
(151, 217)
(5670, 5795)
(115, 307)
(102, 154)
(6493, 6552)
(41, 112)
(6354, 6554)
(2160, 2288)
(1470, 1606)
(945, 1030)
(774, 1010)
(2263, 2381)
(5845, 5896)
(792, 974)
(4912, 5124)
(723, 907)
(4985, 5116)
(4208, 4395)
(4990, 4992)
(3088, 3099)
(3557, 3787)
(792, 896)
(5676, 5787)
(14, 147)
(1560, 1647)
(2192, 2409)
(946, 1030)
(3549, 3713)
(1467, 1688)
(2855, 2986)
(3537, 3758)
(2177, 2198)
(166, 256)
(1517, 1544)
(3090, 3101)
(5682, 5728)
(5645, 5771)
(5665, 5747)
(906, 1023)
(5686, 5892)
(6374, 6457)
(2819, 2951)
(1506, 1666)
(4943, 5172)
(3599, 3655)
(2888, 3115)
(6378, 6527)
(31, 151)
(3019, 3021)
(1581, 1594)
(2249, 2293)
(4245, 4418)
(4345, 4424)
(284, 285)
(4245, 4350)
(5685, 5770)
(6520, 6534)
(4269, 4334)
(5781, 5822)
(2802, 2825)
(1537, 1699)
(725, 992)
(3535, 3750)
(790, 836)
(2138, 2403)
(5135, 5195)
(5019, 5131)
(39, 283)
(5704, 5784)
(2216, 2218)
(6376, 6515)
(1543, 1701)
(810, 896)
(4902, 5124)
(5842, 5843)
(788, 1011)
(5054, 5190)
(2878, 3070)
(4943, 5030)
(1519, 1645)
(14, 86)
(120, 183)
(5710, 5808)
(2813, 2954)
(120, 193)
(818, 939)
(5822, 5894)
(1, 99)
(2938, 3076)
(4916, 5022)
(200, 225)
(4903, 4937)
(4959, 5096)
(3005, 3067)
(4242, 4459)
(152, 313)
(3683, 3738)
(5073, 5123)
(1677, 1717)
(1570, 1706)
(2869, 3113)
(251, 323)
(3549, 3766)
(4355, 4360)
(124, 309)
(15, 250)
(5705, 5796)
(765, 933)
(3625, 3761)
(200, 210)
(123, 309)
(5658, 5771)
(5674, 5701)
(4352, 4358)
(6402, 6442)
(6399, 6402)
(6427, 6486)
(2944, 3090)
(1452, 1563)
(886, 1020)
(2863, 3054)
(4289, 4418)
(6314, 6347)
(2974, 3121)
(6376, 6536)
(2212, 2413)
(2395, 2434)
(4279, 4374)
(6363, 6540)
(4317, 4466)
(2108, 2287)
(3507, 3582)
(2275, 2350)
(5074, 5195)
(217, 293)
(2986, 3036)
(4410, 4432)
(871, 957)
(2195, 2200)
(2227, 2232)
(59, 257)
(3610, 3616)
(2975, 3122)
(2879, 2931)
(4929, 5195)
(2925, 3087)
(2951, 3000)
(993, 1034)
(3507, 3660)
(5733, 5809)
(1546, 1551)
(62, 130)
(4233, 4307)
(2140, 2247)
(2869, 2879)
(5092, 5126)
(4334, 4352)
(765, 957)
(5719, 5756)
(2274, 2420)
(4974, 5066)
(99, 185)
(1500, 1672)
(142, 283)
(723, 817)
(5665, 5717)
(5669, 5705)
(2370, 2432)
(768, 792)
(6305, 6376)
(274, 287)
(1441, 1593)
(5650, 5768)
(56, 163)
(114, 307)
(4466, 4479)
(2232, 2414)
(3594, 3623)
(2318, 2424)
(4260, 4415)
(2249, 2309)
(198, 285)
(2894, 2964)
(3577, 3775)
(215, 320)
(5031, 5078)
(4409, 4469)
(2308, 2337)
(2177, 2255)
(5646, 5870)
(4973, 5058)
(1622, 1710)
(6308, 6442)
(3087, 3101)
(1491, 1560)
(4211, 4320)
(2247, 2275)
(6308, 6376)
(3543, 3610)
(2319, 2425)
(3094, 3103)
(3528, 3623)
(1684, 1689)
(3519, 3736)
(4260, 4395)
(6520, 6590)
(5102, 5135)
(4228, 4403)
(3519, 3618)
(2994, 3074)
(2226, 2330)
(88, 156)
(31, 294)
(2824, 2888)
