a, b
27, 0
27, 0
28, 0
28, 10
28, 15
28, 9
28, 29
28, 9
28, 6
28, 13
28, 6
28, 25
28, 4
28, 4
28, 4
28, 1
28, 0
28, 1
28, 1
28, 2
28, 1
28, 1
28, 0
28, 2
28, 1
28, 0
28, 1
28, 0
28, 0
28, 0
28, 0
28, 1
28, 0
28, 1
28, 1
28, 1
28, 1
28, 0
28, 4
28, 0
28, 0
28, 0
28, 0
28, 8
28, 1
28, 0
28, 6
28, 0
28, 1
28, 0
28, 1
28, 0
28, 0
28, 0
28, 1
28, 0
28, 0
28, 0
28, 0
28, 4
28, 0
28, 0
28, 0
28, 1
28, 0
28, 0
28, 11
28, 3
28, 0
28, 2
28, 0
28, 1
28, 0
28, 0
28, 0
28, 0
28, 0
28, 0
28, 0
28, 1
28, 0
28, 0
28, 0
28, 0
28, 4
28, 2
28, 0
28, 0
28, 1
28, 0
28, 2
28, 0
28, 0
28, 29
28, 2
28, 0
28, 0
28, 0
28, 0
28, 3
28, 0
28, 0
29, 0
29, 0
29, 17
29, 0
29, 29
29, 13
29, 6
29, 11
29, 5
29, 8
29, 49
29, 3
29, 4
29, 1
29, 4
29, 1
29, 0
29, 1
29, 0
29, 1
29, 0
29, 1
29, 51
29, 0
29, 2
29, 1
29, 0
29, 2
29, 1
29, 0
29, 0
29, 0
29, 2
29, 0
29, 1
29, 0
29, 5
29, 0
29, 0
29, 0
29, 0
29, 0
29, 2
29, 0
29, 6
29, 0
29, 8
29, 0
29, 2
29, 0
29, 0
29, 0
29, 2
29, 15
29, 5
29, 0
29, 0
29, 6
29, 0
29, 0
29, 0
29, 0
29, 0
29, 0
29, 2
29, 2
29, 0
29, 2
29, 0
29, 1
29, 0
29, 2
29, 0
29, 0
29, 0
29, 0
29, 0
29, 4
29, 0
29, 2
29, 0
29, 0
29, 4
29, 0
29, 0
29, 0
29, 1
29, 0
29, 2
29, 0
29, 0
29, 0
29, 0
29, 6
29, 0
29, 0
29, 0
29, 0
29, 0
29, 0
30, 8
30, 0
30, 0
30, 25
30, 22
30, 9
30, 17
30, 12
30, 4
30, 7
30, 20
30, 21
30, 2
30, 2
30, 0
30, 2
30, 1
30, 2
30, 0
30, 2
30, 0
30, 2
30, 2
30, 0
30, 0
30, 1
30, 0
30, 0
30, 0
30, 1
30, 0
30, 0
30, 0
30, 8
30, 2
30, 0
30, 4
30, 0
30, 0
30, 0
30, 0
30, 0
30, 3
30, 0
30, 0
30, 0
30, 2
30, 0
30, 1
30, 0
30, 0
30, 0
30, 1
30, 11
30, 7
30, 0
30, 1
30, 1
30, 0
30, 1
30, 0
30, 0
30, 0
30, 0
30, 1
30, 2
30, 0
30, 3
30, 0
30, 1
30, 0
30, 0
30, 0
30, 0
30, 0
30, 0
30, 0
30, 1
30, 0
30, 2
30, 0
30, 0
30, 0
30, 0
30, 0
30, 0
30, 1
30, 0
30, 1
30, 0
30, 0
30, 0
30, 2
30, 0
30, 0
30, 0
30, 0
30, 0
30, 0
30, 0
31, 9
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 56
31, 59
31, 51
31, 39
31, 9
31, 2
31, 2
31, 0
31, 2
31, 1
31, 2
31, 1
31, 5
31, 1
31, 0
31, 3
31, 0
31, 0
31, 1
31, 0
31, 0
31, 8
31, 1
31, 0
31, 0
31, 1
31, 0
31, 0
31, 0
31, 10
31, 0
31, 0
31, 0
31, 0
31, 14
31, 4
31, 0
31, 0
31, 0
31, 1
31, 0
31, 1
31, 0
31, 0
31, 0
31, 1
31, 0
31, 3
31, 0
31, 12
31, 68
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 7
31, 2
31, 0
31, 60
31, 0
31, 1
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 1
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 1
31, 0
31, 1
31, 0
31, 0
31, 0
31, 1
31, 0
31, 0
31, 3
31, 0
31, 0
31, 0
31, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 80
32, 0
32, 0
32, 0
32, 0
32, 1
32, 0
32, 5
32, 0
32, 0
32, 0
32, 0
32, 0
32, 2
32, 0
32, 6
32, 0
32, 33
32, 0
32, 2
32, 0
32, 0
32, 0
32, 13
32, 1
32, 4
32, 0
32, 1
32, 19
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 2
32, 2
32, 0
32, 2
32, 0
32, 1
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 1
32, 0
32, 1
32, 0
32, 0
32, 8
32, 0
32, 0
32, 0
32, 2
32, 0
32, 2
32, 0
32, 0
32, 4
32, 1
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
33, 7
33, 11
33, 0
33, 11
33, 21
33, 8
33, 15
33, 10
33, 5
33, 6
33, 19
33, 18
33, 20
33, 1
33, 0
33, 31
33, 1
33, 2
33, 0
33, 1
33, 0
33, 3
33, 2
33, 0
33, 0
33, 0
33, 4
33, 0
33, 0
33, 1
33, 0
33, 0
33, 0
33, 0
33, 1
33, 0
33, 5
33, 0
33, 0
33, 0
33, 0
33, 0
33, 1
33, 0
33, 0
33, 2
33, 1
33, 0
33, 1
33, 0
33, 0
33, 0
33, 27
33, 1
33, 0
33, 0
33, 11
33, 2
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
33, 17
33, 3
33, 0
33, 2
33, 0
33, 1
33, 0
33, 0
33, 1
33, 1
33, 0
33, 0
33, 0
33, 1
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
33, 2
33, 0
33, 2
33, 0
33, 0
33, 4
33, 3
33, 5
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
34, 0
34, 0
34, 0
34, 24
34, 19
34, 9
34, 17
34, 38
34, 5
34, 8
34, 23
34, 16
34, 2
34, 2
34, 0
34, 1
34, 1
34, 1
34, 0
34, 2
34, 0
34, 2
34, 2
34, 0
34, 0
34, 0
34, 0
34, 0
34, 0
34, 1
34, 0
34, 0
34, 0
34, 3
34, 0
34, 0
34, 11
34, 0
34, 0
34, 0
34, 0
34, 2
34, 2
34, 0
34, 15
34, 3
34, 5
34, 0
34, 3
34, 0
34, 0
34, 0
34, 1
34, 8
34, 0
34, 0
34, 1
34, 1
34, 0
34, 0
34, 0
34, 0
34, 0
34, 0
34, 39
34, 2
34, 0
34, 4
34, 0
34, 1
34, 0
34, 0
34, 0
34, 0
34, 0
34, 0
34, 1
34, 0
34, 0
34, 2
34, 0
34, 0
34, 0
34, 0
34, 0
34, 0
34, 1
34, 0
34, 1
34, 0
34, 0
34, 0
34, 0
34, 0
34, 0
34, 3
34, 0
34, 0
34, 0
34, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 68
35, 5
35, 10
35, 25
35, 8
35, 2
35, 2
35, 0
35, 1
35, 1
35, 1
35, 0
35, 3
35, 0
35, 2
35, 2
35, 0
35, 0
35, 0
35, 7
35, 0
35, 0
35, 1
35, 0
35, 0
35, 0
35, 0
35, 3
35, 0
35, 19
35, 0
35, 0
35, 0
35, 0
35, 2
35, 1
35, 0
35, 15
35, 3
35, 8
35, 0
35, 4
35, 0
35, 0
35, 0
35, 1
35, 10
35, 0
35, 0
35, 1
35, 1
35, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 39
35, 2
35, 0
35, 3
35, 0
35, 1
35, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 1
35, 0
35, 0
35, 2
35, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 1
35, 0
35, 1
35, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 3
35, 0
35, 0
35, 0
35, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 47
36, 15
36, 42
36, 2
36, 7
36, 9
36, 7
36, 2
36, 2
36, 20
36, 2
36, 0
36, 1
36, 0
36, 0
36, 0
36, 10
36, 1
36, 0
36, 1
36, 15
36, 6
36, 2
36, 0
36, 1
36, 0
36, 0
36, 0
36, 0
36, 1
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 3
36, 0
36, 0
36, 0
36, 0
36, 5
36, 0
36, 5
36, 0
36, 1
36, 0
36, 1
36, 4
36, 0
36, 0
36, 2
36, 1
36, 0
36, 4
36, 0
36, 1
36, 0
36, 0
36, 9
36, 3
36, 0
36, 3
36, 0
36, 1
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 4
36, 0
36, 1
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 1
36, 0
36, 0
36, 0
36, 0
36, 33
36, 3
36, 0
36, 0
36, 0
36, 0
36, 4
36, 0
36, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 67
37, 5
37, 9
37, 23
37, 8
37, 2
37, 2
37, 0
37, 1
37, 1
37, 0
37, 0
37, 3
37, 0
37, 2
37, 2
37, 0
37, 0
37, 0
37, 6
37, 0
37, 0
37, 1
37, 0
37, 0
37, 0
37, 0
37, 3
37, 0
37, 19
37, 0
37, 0
37, 0
37, 0
37, 2
37, 1
37, 0
37, 14
37, 3
37, 7
37, 0
37, 4
37, 0
37, 0
37, 0
37, 1
37, 10
37, 0
37, 0
37, 1
37, 1
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 37
37, 2
37, 0
37, 3
37, 0
37, 1
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 1
37, 0
37, 0
37, 2
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 32
37, 0
37, 5
37, 0
37, 0
37, 1
37, 0
37, 0
37, 0
37, 3
37, 0
37, 0
37, 0
37, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 67
38, 58
38, 20
38, 29
38, 38
38, 2
38, 2
38, 0
38, 2
38, 1
38, 1
38, 1
38, 1
38, 0
38, 0
38, 3
38, 0
38, 0
38, 1
38, 3
38, 0
38, 8
38, 1
38, 0
38, 0
38, 1
38, 3
38, 0
38, 0
38, 11
38, 0
38, 0
38, 0
38, 0
38, 0
38, 4
38, 0
38, 0
38, 0
38, 1
38, 0
38, 1
38, 0
38, 0
38, 0
38, 1
38, 0
38, 6
38, 0
38, 21
38, 1
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 2
38, 3
38, 0
38, 2
38, 0
38, 1
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 13
38, 0
38, 2
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 2
38, 0
38, 1
38, 0
38, 0
38, 0
38, 1
38, 4
38, 0
38, 0
38, 0
38, 3
38, 0
38, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 51
39, 44
39, 14
39, 5
39, 3
39, 20
39, 8
39, 2
39, 2
39, 0
39, 2
39, 1
39, 1
39, 0
39, 5
39, 0
39, 2
39, 2
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 1
39, 0
39, 0
39, 0
39, 0
39, 2
39, 0
39, 3
39, 0
39, 0
39, 0
39, 0
39, 0
39, 2
39, 0
39, 0
39, 0
39, 2
39, 0
39, 2
39, 0
39, 1
39, 0
39, 83
39, 1
39, 0
39, 0
39, 20
39, 1
39, 0
39, 1
39, 0
39, 0
39, 0
39, 0
39, 28
39, 2
39, 0
39, 3
39, 0
39, 1
39, 0
39, 1
39, 0
39, 1
39, 0
39, 0
39, 0
39, 1
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 1
39, 0
39, 2
39, 0
39, 0
39, 0
39, 3
39, 17
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 1
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 86
40, 0
40, 1
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 1
40, 0
40, 0
40, 2
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 1
40, 0
40, 1
40, 0
40, 0
40, 0
40, 31
40, 0
40, 0
40, 2
40, 0
40, 16
40, 0
40, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 47
41, 17
41, 10
41, 5
41, 43
41, 39
41, 15
41, 2
41, 2
41, 0
41, 3
41, 1
41, 2
41, 4
41, 1
41, 0
41, 54
41, 1
41, 0
41, 1
41, 0
41, 0
41, 2
41, 35
41, 1
41, 0
41, 1
41, 1
41, 1
41, 0
41, 0
41, 54
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 5
41, 0
41, 5
41, 0
41, 1
41, 0
41, 1
41, 4
41, 0
41, 0
41, 2
41, 0
41, 0
41, 4
41, 0
41, 1
41, 0
41, 0
41, 8
41, 3
41, 0
41, 3
41, 0
41, 1
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 33
41, 0
41, 1
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 1
41, 0
41, 0
41, 0
41, 0
41, 12
41, 2
41, 0
41, 0
41, 0
41, 0
41, 3
41, 0
41, 0
42, 0
42, 0
42, 15
42, 25
42, 20
42, 10
42, 17
42, 13
42, 6
42, 9
42, 45
42, 10
42, 2
42, 2
42, 0
42, 1
42, 0
42, 1
42, 0
42, 2
42, 0
42, 1
42, 2
42, 0
42, 1
42, 0
42, 10
42, 0
42, 1
42, 1
42, 0
42, 0
42, 0
42, 0
42, 2
42, 0
42, 3
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 17
42, 0
42, 1
42, 0
42, 0
42, 2
42, 18
42, 1
42, 3
42, 0
42, 9
42, 1
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
42, 14
42, 2
42, 0
42, 3
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
42, 9
42, 0
42, 0
42, 0
42, 2
42, 0
42, 2
42, 0
42, 0
42, 0
42, 2
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
42, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 85
43, 2
43, 0
43, 3
43, 0
43, 1
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 1
43, 0
43, 0
43, 2
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 1
43, 0
43, 2
43, 0
43, 0
43, 0
43, 1
43, 0
43, 0
43, 4
43, 0
43, 0
43, 0
43, 0
44, 0
44, 0
44, 16
44, 19
44, 28
44, 13
44, 6
44, 36
44, 4
44, 3
44, 20
44, 3
44, 4
44, 1
44, 2
44, 1
44, 0
44, 1
44, 0
44, 1
44, 0
44, 1
44, 1
44, 0
44, 1
44, 0
44, 22
44, 2
44, 1
44, 3
44, 0
44, 0
44, 0
44, 0
44, 2
44, 0
44, 7
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 3
44, 0
44, 4
44, 0
44, 1
44, 0
44, 5
44, 3
44, 0
44, 0
44, 0
44, 1
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 2
44, 3
44, 0
44, 3
44, 0
44, 1
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 1
44, 0
44, 0
44, 1
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 1
44, 0
44, 2
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
45, 7
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 57
45, 13
45, 19
45, 18
45, 4
45, 2
45, 2
45, 19
45, 22
45, 0
45, 1
45, 1
45, 1
45, 0
45, 11
45, 2
45, 0
45, 1
45, 0
45, 0
45, 2
45, 0
45, 1
45, 0
45, 1
45, 0
45, 5
45, 2
45, 0
45, 8
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 1
45, 0
45, 4
45, 0
45, 1
45, 0
45, 5
45, 0
45, 0
45, 0
45, 0
45, 4
45, 0
45, 2
45, 0
45, 0
45, 0
45, 0
45, 3
45, 3
45, 0
45, 2
45, 0
45, 1
45, 0
45, 0
45, 1
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 0
45, 2
45, 0
45, 1
45, 0
45, 0
45, 0
45, 1
45, 0
45, 0
45, 0
45, 0
45, 2
45, 0
45, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 65
46, 5
46, 10
46, 25
46, 8
46, 2
46, 2
46, 0
46, 1
46, 1
46, 29
46, 0
46, 2
46, 0
46, 2
46, 2
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 25
46, 3
46, 2
46, 0
46, 11
46, 0
46, 0
46, 0
46, 0
46, 0
46, 53
46, 0
46, 0
46, 0
46, 0
46, 0
46, 1
46, 0
46, 0
46, 0
46, 17
46, 0
46, 3
46, 0
46, 7
46, 1
46, 0
46, 1
46, 0
46, 0
46, 0
46, 0
46, 4
46, 2
46, 0
46, 3
46, 0
46, 1
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 2
46, 0
46, 0
46, 9
46, 0
46, 0
46, 0
46, 2
46, 0
46, 2
46, 0
46, 0
46, 0
46, 2
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
46, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
48, 0
48, 0
48, 15
48, 0
48, 28
48, 12
48, 4
48, 11
48, 5
48, 8
48, 47
48, 4
48, 4
48, 51
48, 5
48, 1
48, 48
48, 1
48, 0
48, 2
48, 0
48, 13
48, 0
48, 0
48, 1
48, 0
48, 1
48, 0
48, 0
48, 2
48, 0
48, 0
48, 1
48, 0
48, 1
48, 0
48, 19
48, 0
48, 0
48, 0
48, 0
48, 1
48, 1
48, 0
48, 8
48, 3
48, 3
48, 0
48, 0
48, 0
48, 2
48, 0
48, 1
48, 1
48, 27
48, 0
48, 0
48, 2
48, 0
48, 2
48, 0
48, 0
48, 0
48, 0
48, 18
48, 3
48, 0
48, 3
48, 0
48, 1
48, 0
48, 0
48, 0
48, 2
48, 0
48, 0
48, 0
48, 1
48, 0
48, 0
48, 0
48, 0
48, 0
48, 18
48, 0
48, 0
48, 1
48, 0
48, 0
48, 0
48, 0
48, 1
48, 1
48, 5
48, 0
48, 0
48, 0
48, 0
48, 0
48, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 76
50, 0
50, 0
50, 1
50, 9
50, 0
50, 1
50, 8
50, 0
50, 0
50, 2
50, 3
50, 1
50, 0
50, 6
50, 0
50, 0
50, 0
50, 0
50, 0
50, 2
50, 0
50, 0
50, 0
50, 3
50, 0
50, 79
50, 0
50, 0
50, 0
50, 1
50, 0
50, 27
50, 0
50, 32
50, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 12
50, 3
50, 0
50, 3
50, 0
50, 1
50, 0
50, 0
50, 0
50, 2
50, 0
50, 0
50, 0
50, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 11
50, 0
50, 0
50, 1
50, 0
50, 20
50, 0
50, 0
50, 1
50, 1
50, 4
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
51, 0
51, 0
51, 0
51, 0
51, 40
51, 9
51, 7
51, 12
51, 6
51, 8
51, 20
51, 9
51, 4
51, 1
51, 2
51, 1
51, 0
51, 1
51, 2
51, 1
51, 0
51, 6
51, 1
51, 0
51, 1
51, 0
51, 7
51, 0
51, 15
51, 1
51, 0
51, 0
51, 0
51, 3
51, 1
51, 0
51, 5
51, 0
51, 0
51, 0
51, 0
51, 0
51, 44
51, 0
51, 0
51, 0
51, 10
51, 0
51, 2
51, 0
51, 0
51, 0
51, 12
51, 1
51, 0
51, 0
51, 6
51, 33
51, 0
51, 0
51, 0
51, 0
51, 0
51, 0
51, 7
51, 3
51, 0
51, 2
51, 0
51, 1
51, 0
51, 0
51, 1
51, 0
51, 0
51, 0
51, 0
51, 0
51, 0
51, 1
51, 0
51, 0
51, 0
51, 1
51, 0
51, 0
51, 2
51, 0
51, 2
51, 0
51, 0
51, 5
51, 1
51, 0
51, 0
51, 0
51, 0
51, 0
51, 0
51, 0
52, 0
52, 0
52, 15
52, 0
52, 26
52, 12
52, 43
52, 13
52, 6
52, 10
52, 19
52, 10
52, 2
52, 1
52, 2
52, 1
52, 1
52, 1
52, 0
52, 5
52, 0
52, 1
52, 0
52, 0
52, 1
52, 0
52, 8
52, 2
52, 0
52, 1
52, 0
52, 0
52, 0
52, 25
52, 1
52, 0
52, 2
52, 0
52, 0
52, 1
52, 0
52, 0
52, 22
52, 0
52, 0
52, 0
52, 6
52, 0
52, 1
52, 0
52, 1
52, 0
52, 0
52, 1
52, 0
52, 0
52, 20
52, 1
52, 0
52, 1
52, 0
52, 0
52, 0
52, 0
52, 28
52, 2
52, 0
52, 3
52, 0
52, 1
52, 0
52, 1
52, 0
52, 1
52, 0
52, 0
52, 0
52, 1
52, 0
52, 0
52, 0
52, 0
52, 0
52, 0
52, 0
52, 0
52, 1
52, 0
52, 2
52, 0
52, 0
52, 0
52, 3
52, 2
52, 0
52, 0
52, 0
52, 0
52, 0
52, 0
53, 0
53, 0
53, 0
53, 24
53, 21
53, 9
53, 17
53, 16
53, 5
53, 9
53, 24
53, 18
53, 2
53, 2
53, 0
53, 1
53, 1
53, 1
53, 0
53, 2
53, 0
53, 2
53, 25
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
53, 4
53, 0
53, 0
53, 1
53, 3
53, 2
53, 0
53, 9
53, 0
53, 0
53, 0
53, 0
53, 0
53, 3
53, 0
53, 6
53, 0
53, 1
53, 0
53, 1
53, 0
53, 0
53, 0
53, 1
53, 0
53, 6
53, 0
53, 1
53, 1
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
53, 16
53, 2
53, 0
53, 3
53, 0
53, 1
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
53, 1
53, 0
53, 0
53, 4
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
53, 1
53, 0
53, 1
53, 0
53, 0
53, 0
53, 0
53, 4
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
54, 0
54, 0
54, 0
54, 24
54, 39
54, 10
54, 7
54, 12
54, 6
54, 9
54, 23
54, 54
54, 2
54, 1
54, 7
54, 2
54, 0
54, 2
54, 0
54, 1
54, 0
54, 1
54, 3
54, 0
54, 0
54, 0
54, 9
54, 0
54, 0
54, 1
54, 0
54, 0
54, 1
54, 0
54, 1
54, 0
54, 5
54, 0
54, 0
54, 0
54, 0
54, 0
54, 2
54, 0
54, 0
54, 0
54, 1
54, 0
54, 11
54, 0
54, 1
54, 0
54, 1
54, 6
54, 0
54, 0
54, 0
54, 1
54, 0
54, 0
54, 0
54, 0
54, 0
54, 0
54, 4
54, 3
54, 0
54, 3
54, 0
54, 1
54, 0
54, 1
54, 0
54, 1
54, 0
54, 0
54, 0
54, 3
54, 0
54, 1
54, 0
54, 0
54, 0
54, 0
54, 0
54, 0
54, 1
54, 0
54, 0
54, 0
54, 0
54, 0
54, 1
54, 7
54, 0
54, 0
54, 0
54, 0
54, 0
54, 0
55, 0
55, 0
55, 16
55, 0
55, 30
55, 13
55, 6
55, 11
55, 5
55, 8
55, 64
55, 5
55, 2
55, 2
55, 0
55, 1
55, 0
55, 1
55, 0
55, 2
55, 0
55, 1
55, 1
55, 0
55, 1
55, 0
55, 18
55, 0
55, 1
55, 1
55, 0
55, 0
55, 0
55, 0
55, 1
55, 0
55, 3
55, 0
55, 0
55, 0
55, 0
55, 0
55, 4
55, 0
55, 0
55, 0
55, 5
55, 0
55, 1
55, 0
55, 0
55, 0
55, 2
55, 0
55, 0
55, 0
55, 0
55, 1
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 26
55, 2
55, 0
55, 3
55, 0
55, 1
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 0
55, 1
55, 0
55, 3
55, 0
55, 0
55, 7
55, 1
55, 0
55, 0
55, 0
55, 0
