a, b
27, 0
27, 4
27, 0
27, 1
27, 1
27, 0
27, 0
27, 0
27, 18
27, 0
27, 3
27, 0
27, 0
27, 0
27, 2
27, 1
27, 0
27, 1
27, 0
27, 0
27, 0
27, 0
28, 0
28, 990
28, 2031
28, 1570
28, 687
28, 1377
28, 616
28, 1693
28, 246
28, 595
28, 154
28, 82
28, 102
28, 30
28, 0
28, 45
28, 1
28, 30
28, 1
28, 25
28, 0
28, 2
28, 46
28, 0
28, 1
28, 0
28, 0
28, 0
28, 0
28, 21
28, 0
28, 1
28, 1
28, 1
28, 1
28, 0
28, 58
28, 0
28, 0
28, 0
28, 0
28, 192
28, 2
28, 0
28, 7
28, 0
28, 48
28, 0
28, 47
28, 0
28, 1
28, 79
28, 1
28, 1
28, 0
28, 0
28, 4
28, 74
28, 0
28, 0
28, 0
28, 2
28, 0
28, 0
28, 27
28, 34
28, 0
28, 60
28, 1
28, 43
28, 0
28, 0
28, 0
28, 0
28, 0
28, 0
28, 0
28, 28
28, 0
28, 3
28, 0
28, 1
28, 4
28, 2
28, 0
28, 0
28, 18
28, 0
28, 3
28, 0
28, 0
28, 110
28, 3
28, 1
28, 0
28, 0
28, 0
28, 3
28, 0
28, 0
29, 0
29, 0
29, 2321
29, 38
29, 2389
29, 1545
29, 622
29, 1701
29, 248
29, 104
29, 158
29, 87
29, 251
29, 32
29, 43
29, 46
29, 0
29, 31
29, 1
29, 26
29, 1
29, 6
29, 412
29, 0
29, 3
29, 1
29, 9
29, 8
29, 2
29, 0
29, 7
29, 0
29, 25
29, 0
29, 5
29, 0
29, 62
29, 0
29, 0
29, 0
29, 0
29, 1
29, 7
29, 0
29, 7
29, 1
29, 60
29, 0
29, 4
29, 0
29, 51
29, 1
29, 3
29, 22
29, 46
29, 0
29, 1
29, 76
29, 0
29, 0
29, 0
29, 0
29, 0
29, 0
29, 17
29, 34
29, 0
29, 60
29, 1
29, 43
29, 0
29, 5
29, 1
29, 0
29, 0
29, 0
29, 0
29, 4
29, 0
29, 5
29, 0
29, 1
29, 11
29, 0
29, 0
29, 0
29, 18
29, 0
29, 3
29, 0
29, 0
29, 0
29, 0
29, 13
29, 0
29, 0
29, 0
29, 0
29, 0
29, 0
30, 760
30, 0
30, 0
30, 4708
30, 1526
30, 1377
30, 749
30, 1524
30, 1204
30, 197
30, 70
30, 138
30, 100
30, 31
30, 0
30, 46
30, 74
30, 31
30, 106
30, 30
30, 1
30, 3
30, 48
30, 0
30, 0
30, 1
30, 0
30, 4
30, 1
30, 64
30, 0
30, 58
30, 5
30, 116
30, 75
30, 0
30, 61
30, 0
30, 0
30, 0
30, 0
30, 1
30, 7
30, 0
30, 23
30, 1
30, 50
30, 0
30, 14
30, 0
30, 4
30, 1
30, 43
30, 12
30, 7
30, 0
30, 4
30, 1
30, 0
30, 1
30, 0
30, 0
30, 0
30, 0
30, 17
30, 34
30, 0
30, 61
30, 1
30, 43
30, 0
30, 0
30, 1
30, 69
30, 0
30, 0
30, 0
30, 2
30, 0
30, 24
30, 0
30, 1
30, 6
30, 3
30, 0
30, 0
30, 18
30, 0
30, 2
30, 0
30, 0
30, 1
30, 2
30, 6
30, 0
30, 1
30, 0
30, 0
30, 0
30, 0
31, 855
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 9464
31, 2339
31, 431
31, 239
31, 126
31, 541
31, 31
31, 72
31, 47
31, 81
31, 77
31, 266
31, 30
31, 550
31, 9
31, 50
31, 0
31, 0
31, 28
31, 11
31, 0
31, 9
31, 22
31, 0
31, 0
31, 1
31, 0
31, 1
31, 0
31, 100
31, 0
31, 0
31, 0
31, 0
31, 417
31, 6
31, 0
31, 1
31, 13
31, 113
31, 0
31, 9
31, 0
31, 2
31, 0
31, 2
31, 0
31, 3
31, 1
31, 13
31, 558
31, 0
31, 1
31, 0
31, 0
31, 0
31, 0
31, 38
31, 93
31, 0
31, 350
31, 1
31, 43
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 1
31, 0
31, 7
31, 0
31, 1
31, 0
31, 0
31, 0
31, 0
31, 20
31, 0
31, 4
31, 0
31, 0
31, 7
31, 2
31, 0
31, 0
31, 3
31, 0
31, 0
31, 0
31, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 75
32, 0
32, 1
32, 4
32, 1
32, 1
32, 6
32, 3
32, 0
32, 0
32, 1
32, 1
32, 0
32, 1
32, 1686
32, 0
32, 0
32, 0
32, 51
32, 5
32, 0
32, 62
32, 0
32, 0
32, 0
32, 0
32, 1
32, 3
32, 0
32, 6
32, 11
32, 1199
32, 0
32, 3
32, 0
32, 0
32, 0
32, 16
32, 1
32, 4
32, 1
32, 4
32, 1008
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 18
32, 39
32, 0
32, 60
32, 1
32, 43
32, 0
32, 0
32, 7
32, 66
32, 0
32, 0
32, 1
32, 1
32, 0
32, 7
32, 0
32, 1
32, 9
32, 0
32, 0
32, 0
32, 19
32, 0
32, 6
32, 0
32, 0
32, 5
32, 3
32, 2
32, 0
32, 1
32, 0
32, 0
32, 0
32, 0
33, 665
33, 1006
33, 14
33, 2251
33, 1440
33, 1234
33, 1730
33, 1534
33, 489
33, 102
33, 122
33, 140
33, 169
33, 31
33, 2
33, 342
33, 1
33, 31
33, 1
33, 26
33, 1
33, 4
33, 48
33, 0
33, 1
33, 0
33, 6
33, 5
33, 2
33, 22
33, 1
33, 0
33, 0
33, 0
33, 5
33, 2
33, 63
33, 0
33, 0
33, 0
33, 0
33, 1
33, 4
33, 0
33, 26
33, 3
33, 47
33, 0
33, 2
33, 0
33, 1
33, 0
33, 277
33, 1
33, 0
33, 3
33, 24
33, 72
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
33, 33
33, 35
33, 0
33, 60
33, 1
33, 43
33, 0
33, 2
33, 2
33, 1
33, 0
33, 0
33, 0
33, 1
33, 0
33, 3
33, 1
33, 1
33, 0
33, 0
33, 0
33, 0
33, 19
33, 0
33, 3
33, 0
33, 0
33, 4
33, 5
33, 5
33, 0
33, 1
33, 0
33, 0
33, 0
33, 0
34, 0
34, 15
34, 0
34, 5398
34, 1437
34, 1386
34, 756
34, 2232
34, 489
34, 105
34, 78
34, 294
34, 102
34, 32
34, 0
34, 46
34, 6
34, 30
34, 160
34, 27
34, 3
34, 3
34, 138
34, 0
34, 0
34, 0
34, 1
34, 5
34, 2
34, 22
34, 6
34, 0
34, 1
34, 35
34, 0
34, 2
34, 282
34, 90
34, 0
34, 0
34, 0
34, 5
34, 4
34, 0
34, 126
34, 3
34, 96
34, 0
34, 139
34, 0
34, 1
34, 0
34, 1
34, 10
34, 0
34, 2
34, 8
34, 1
34, 0
34, 1
34, 0
34, 1
34, 107
34, 0
34, 205
34, 35
34, 0
34, 120
34, 1
34, 43
34, 0
34, 0
34, 1
34, 66
34, 0
34, 0
34, 21
34, 0
34, 0
34, 8
34, 4
34, 1
34, 2
34, 0
34, 0
34, 0
34, 18
34, 0
34, 2
34, 0
34, 0
34, 18
34, 2
34, 1
34, 0
34, 3
34, 0
34, 0
34, 0
34, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 21
35, 37
35, 11500
35, 609
35, 157
35, 128
35, 325
35, 104
35, 32
35, 36
35, 48
35, 2
35, 30
35, 0
35, 28
35, 1
35, 2
35, 50
35, 0
35, 0
35, 0
35, 12
35, 4
35, 1
35, 22
35, 0
35, 0
35, 0
35, 1
35, 144
35, 0
35, 349
35, 135
35, 0
35, 0
35, 0
35, 3
35, 3
35, 0
35, 81
35, 43
35, 99
35, 0
35, 5
35, 0
35, 0
35, 0
35, 1
35, 11
35, 0
35, 1
35, 5
35, 1
35, 0
35, 0
35, 0
35, 0
35, 1
35, 0
35, 145
35, 35
35, 0
35, 61
35, 1
35, 43
35, 0
35, 0
35, 1
35, 198
35, 0
35, 0
35, 21
35, 3
35, 0
35, 5
35, 0
35, 1
35, 2
35, 1
35, 0
35, 1
35, 18
35, 0
35, 15
35, 0
35, 0
35, 12
35, 0
35, 2
35, 0
35, 4
35, 0
35, 0
35, 0
35, 0
36, 0
36, 0
36, 0
36, 35
36, 9
36, 7200
36, 997
36, 4251
36, 4
36, 103
36, 68
36, 91
36, 106
36, 32
36, 202
36, 47
36, 0
36, 31
36, 1
36, 0
36, 1
36, 13
36, 47
36, 0
36, 2
36, 39
36, 15
36, 7
36, 0
36, 22
36, 10
36, 0
36, 2
36, 2
36, 73
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 107
36, 5
36, 0
36, 1
36, 0
36, 96
36, 0
36, 7
36, 0
36, 2
36, 0
36, 1
36, 6
36, 2
36, 0
36, 56
36, 1
36, 0
36, 4
36, 0
36, 17
36, 6
36, 0
36, 40
36, 34
36, 0
36, 61
36, 1
36, 43
36, 0
36, 2
36, 0
36, 66
36, 0
36, 0
36, 20
36, 11
36, 0
36, 4
36, 0
36, 1
36, 0
36, 0
36, 0
36, 0
36, 18
36, 0
36, 1
36, 0
36, 0
36, 55
36, 8
36, 1
36, 22
36, 0
36, 0
36, 9
36, 0
36, 0
37, 0
37, 0
37, 18
37, 0
37, 11
37, 14
37, 17
37, 11331
37, 630
37, 116
37, 93
37, 287
37, 103
37, 32
37, 39
37, 47
37, 1
37, 1
37, 2
37, 28
37, 1
37, 3
37, 49
37, 0
37, 1
37, 0
37, 19
37, 0
37, 2
37, 24
37, 0
37, 0
37, 3
37, 0
37, 142
37, 0
37, 348
37, 0
37, 0
37, 0
37, 0
37, 3
37, 5
37, 0
37, 86
37, 40
37, 98
37, 0
37, 6
37, 0
37, 1
37, 0
37, 1
37, 10
37, 2
37, 3
37, 3
37, 1
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 143
37, 33
37, 0
37, 61
37, 0
37, 43
37, 0
37, 2
37, 0
37, 198
37, 0
37, 0
37, 21
37, 4
37, 0
37, 5
37, 0
37, 1
37, 1
37, 0
37, 0
37, 0
37, 80
37, 0
37, 124
37, 0
37, 368
37, 1
37, 1
37, 3
37, 0
37, 4
37, 0
37, 0
37, 0
37, 0
38, 0
38, 0
38, 17
38, 0
38, 11
38, 17
38, 16
38, 11331
38, 2580
38, 139
38, 111
38, 159
38, 104
38, 32
38, 4
38, 91
38, 38
38, 30
38, 109
38, 26
38, 1
38, 4
38, 49
38, 0
38, 1
38, 25
38, 15
38, 98
38, 9
38, 22
38, 0
38, 0
38, 2
38, 3
38, 72
38, 0
38, 70
38, 45
38, 0
38, 0
38, 0
38, 1
38, 9
38, 0
38, 30
38, 1
38, 92
38, 0
38, 4
38, 0
38, 3
38, 0
38, 2
38, 0
38, 8
38, 1
38, 126
38, 1
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 78
38, 34
38, 0
38, 60
38, 1
38, 43
38, 0
38, 0
38, 0
38, 66
38, 0
38, 0
38, 20
38, 14
38, 0
38, 6
38, 0
38, 1
38, 1
38, 4
38, 0
38, 0
38, 19
38, 0
38, 9
38, 0
38, 0
38, 0
38, 1
38, 4
38, 0
38, 1
38, 0
38, 35
38, 0
38, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 7803
39, 2240
39, 1694
39, 605
39, 288
39, 70
39, 164
39, 100
39, 31
39, 0
39, 46
39, 1
39, 57
39, 53
39, 29
39, 61
39, 2
39, 47
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 21
39, 0
39, 0
39, 0
39, 0
39, 2
39, 0
39, 57
39, 0
39, 0
39, 0
39, 0
39, 0
39, 2
39, 0
39, 0
39, 0
39, 47
39, 0
39, 2
39, 0
39, 1
39, 0
39, 411
39, 1
39, 0
39, 3
39, 112
39, 1
39, 0
39, 1
39, 0
39, 0
39, 37
39, 0
39, 60
39, 34
39, 0
39, 61
39, 0
39, 43
39, 0
39, 4
39, 1
39, 1
39, 0
39, 0
39, 0
39, 13
39, 0
39, 3
39, 0
39, 1
39, 0
39, 0
39, 0
39, 0
39, 18
39, 0
39, 24
39, 0
39, 0
39, 0
39, 8
39, 282
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 58
40, 12
40, 4
40, 2
40, 6
40, 5
40, 2
40, 2
40, 0
40, 1
40, 11
40, 1
40, 0
40, 1
40, 1
40, 1
40, 1
40, 0
40, 0
40, 0
40, 3
40, 4
40, 0
40, 1
40, 2
40, 0
40, 0
40, 0
40, 1
40, 0
40, 3
40, 0
40, 0
40, 1
40, 0
40, 1
40, 3
40, 0
40, 1
40, 0
40, 3
40, 0
40, 8
40, 0
40, 3
40, 0
40, 41
40, 0
40, 0
40, 2
40, 18
40, 0
40, 34
40, 0
40, 0
40, 1
40, 0
40, 0
40, 1
40, 1
40, 0
40, 2580
40, 1
40, 43
40, 0
40, 3
40, 0
40, 66
40, 0
40, 0
40, 1
40, 3
40, 0
40, 3
40, 0
40, 1
40, 0
40, 5
40, 0
40, 0
40, 18
40, 0
40, 2
40, 0
40, 0
40, 0
40, 53
40, 0
40, 0
40, 3
40, 0
40, 25
40, 0
40, 0
41, 0
41, 14
41, 0
41, 24
41, 10
41, 7199
41, 1245
41, 1536
41, 727
41, 330
41, 92
41, 526
41, 102
41, 32
41, 0
41, 92
41, 6
41, 59
41, 216
41, 26
41, 0
41, 162
41, 47
41, 0
41, 1
41, 0
41, 5
41, 181
41, 286
41, 22
41, 7
41, 124
41, 1
41, 3
41, 4
41, 5
41, 652
41, 0
41, 0
41, 0
41, 0
41, 0
41, 1
41, 0
41, 1
41, 0
41, 52
41, 0
41, 6
41, 0
41, 2
41, 0
41, 1
41, 5
41, 0
41, 0
41, 6
41, 70
41, 0
41, 4
41, 0
41, 47
41, 0
41, 0
41, 24
41, 34
41, 0
41, 61
41, 1
41, 43
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 60
41, 0
41, 4
41, 0
41, 1
41, 0
41, 0
41, 0
41, 0
41, 18
41, 0
41, 1
41, 0
41, 0
41, 12
41, 6
41, 0
41, 0
41, 0
41, 0
41, 3
41, 0
41, 0
42, 0
42, 15
42, 2175
42, 4285
42, 405
42, 1539
42, 633
42, 1536
42, 250
42, 106
42, 350
42, 93
42, 102
42, 32
42, 0
42, 46
42, 6
42, 30
42, 1
42, 27
42, 0
42, 2
42, 48
42, 0
42, 1
42, 0
42, 11
42, 49
42, 2
42, 22
42, 7
42, 12
42, 2
42, 2
42, 4
42, 2
42, 64
42, 0
42, 0
42, 1
42, 0
42, 1
42, 0
42, 0
42, 1
42, 3
42, 196
42, 0
42, 6
42, 0
42, 1
42, 246
42, 158
42, 1
42, 3
42, 1
42, 33
42, 71
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
42, 31
42, 33
42, 0
42, 61
42, 0
42, 43
42, 0
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
42, 2
42, 0
42, 5
42, 0
42, 1
42, 117
42, 0
42, 0
42, 0
42, 19
42, 0
42, 3
42, 0
42, 0
42, 0
42, 3
42, 2
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 1444
43, 33
43, 0
43, 61
43, 1
43, 43
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 1
43, 3
43, 0
43, 5
43, 0
43, 1
43, 3
43, 1
43, 0
43, 0
43, 18
43, 0
43, 3
43, 0
43, 0
43, 5
43, 1
43, 1
43, 0
43, 21
43, 0
43, 0
43, 0
43, 0
44, 0
44, 0
44, 2320
44, 4033
44, 498
44, 1533
44, 616
44, 2388
44, 244
44, 98
44, 70
44, 81
44, 102
44, 30
44, 2
44, 45
44, 0
44, 29
44, 75
44, 26
44, 1
44, 2
44, 47
44, 0
44, 1
44, 0
44, 23
44, 50
44, 53
44, 24
44, 2
44, 0
44, 0
44, 18
44, 144
44, 2
44, 225
44, 0
44, 0
44, 0
44, 0
44, 1
44, 2
44, 0
44, 0
44, 1
44, 54
44, 0
44, 254
44, 0
44, 7
44, 0
44, 7
44, 3
44, 0
44, 0
44, 3
44, 1
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 18
44, 34
44, 0
44, 61
44, 1
44, 43
44, 0
44, 0
44, 1
44, 3
44, 0
44, 0
44, 21
44, 10
44, 0
44, 4
44, 0
44, 1
44, 6
44, 3
44, 0
44, 0
44, 19
44, 0
44, 3
44, 0
44, 0
44, 1
44, 0
44, 4
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
45, 665
45, 0
45, 0
45, 0
45, 15
45, 0
45, 0
45, 9465
45, 1145
45, 1635
45, 243
45, 165
45, 104
45, 33
45, 273
45, 68
45, 5
45, 31
45, 66
45, 26
45, 1
45, 12
45, 50
45, 0
45, 2
45, 1
45, 1
45, 2
45, 1
45, 22
45, 5
45, 30
45, 0
45, 36
45, 74
45, 2
45, 121
45, 45
45, 2
45, 2
45, 0
45, 2
45, 1
45, 0
45, 0
45, 0
45, 92
45, 0
45, 5
45, 0
45, 2
45, 1
45, 21
45, 0
45, 0
45, 3
45, 65
45, 4
45, 0
45, 2
45, 0
45, 1
45, 2
45, 0
45, 34
45, 35
45, 0
45, 60
45, 1
45, 43
45, 0
45, 2
45, 2
45, 66
45, 0
45, 0
45, 0
45, 6
45, 0
45, 3
45, 0
45, 1
45, 2
45, 0
45, 0
45, 0
45, 19
45, 0
45, 2
45, 0
45, 0
45, 0
45, 2
45, 19
45, 0
45, 0
45, 0
45, 2
45, 0
45, 0
46, 0
46, 0
46, 0
46, 0
46, 14
46, 19
46, 24
46, 10825
46, 608
46, 145
46, 128
46, 325
46, 102
46, 32
46, 36
46, 48
46, 2
46, 534
46, 3
46, 27
46, 1
46, 6
46, 50
46, 0
46, 41
46, 0
46, 13
46, 0
46, 0
46, 1
46, 0
46, 0
46, 43
46, 3
46, 71
46, 0
46, 179
46, 45
46, 0
46, 0
46, 0
46, 1
46, 394
46, 0
46, 0
46, 0
46, 0
46, 0
46, 2
46, 0
46, 0
46, 0
46, 58
46, 0
46, 3
46, 1
46, 9
46, 1
46, 0
46, 1
46, 0
46, 0
46, 0
46, 0
46, 65
46, 35
46, 0
46, 177
46, 1
46, 43
46, 0
46, 0
46, 1
46, 66
46, 0
46, 0
46, 20
46, 1
46, 0
46, 35
46, 0
46, 1
46, 10
46, 0
46, 0
46, 0
46, 19
46, 0
46, 17
46, 0
46, 0
46, 4
46, 4
46, 0
46, 0
46, 1
46, 0
46, 0
46, 0
46, 0
47, 0
47, 0
47, 17
47, 0
47, 11
47, 16
47, 17
47, 9
47, 3
47, 25
47, 34
47, 4
47, 4
47, 1
47, 4
47, 5
47, 0
47, 1
47, 4
47, 1
47, 1
47, 5
47, 1
47, 0
47, 8
47, 0
47, 20
47, 11
47, 2
47, 4
47, 0
47, 0
47, 1
47, 0
47, 1
47, 0
47, 4
47, 0
47, 0
47, 0
47, 0
47, 11
47, 1
47, 0
47, 7
47, 2
47, 1
47, 0
47, 3
47, 0
47, 1
47, 0
47, 1
47, 0
47, 0
47, 3
47, 1
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 1
47, 2
47, 0
47, 0
47, 1
47, 1
47, 0
47, 0
47, 2
47, 0
47, 0
47, 0
47, 0
47, 0
47, 30
47, 3
47, 0
47, 0
47, 1
47, 0
47, 0
47, 0
47, 2
47, 0
47, 4
47, 0
47, 0
47, 15
47, 1
47, 0
47, 0
47, 1
47, 0
47, 0
47, 0
47, 0
48, 0
48, 0
48, 2175
48, 35
48, 2292
48, 2455
48, 375
48, 1701
48, 608
48, 294
48, 155
48, 126
48, 104
48, 81
48, 476
48, 46
48, 403
48, 31
48, 54
48, 27
48, 1
48, 18
48, 0
48, 0
48, 2
48, 0
48, 10
48, 83
48, 1
48, 25
48, 6
48, 0
48, 6
48, 2
48, 5
48, 0
48, 296
48, 0
48, 0
48, 0
48, 0
48, 6
48, 32
48, 0
48, 228
48, 3
48, 53
48, 0
48, 0
48, 0
48, 185
48, 0
48, 1
48, 2
48, 72
48, 0
48, 1
48, 2
48, 0
48, 2
48, 0
48, 0
48, 0
48, 0
48, 33
48, 35
48, 0
48, 90
48, 1
48, 43
48, 0
48, 2
48, 1
48, 9
48, 0
48, 0
48, 20
48, 4
48, 0
48, 3
48, 0
48, 1
48, 0
48, 27
48, 0
48, 0
48, 18
48, 0
48, 1
48, 0
48, 0
48, 2
48, 1
48, 5
48, 0
48, 0
48, 0
48, 0
48, 0
48, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 83
49, 0
49, 1
49, 3
49, 44
49, 0
49, 5
49, 0
49, 1
49, 7
49, 17
49, 0
49, 0
49, 1
49, 24
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 2
49, 1
49, 0
49, 0
49, 0
49, 1
49, 0
49, 0
49, 1
49, 0
49, 0
49, 0
49, 0
49, 1
49, 0
49, 5
49, 0
49, 1
49, 32
49, 0
49, 0
49, 0
49, 1
49, 0
49, 1
49, 0
49, 0
49, 0
49, 1
49, 2
49, 0
49, 1
49, 0
49, 0
49, 0
49, 0
50, 0
50, 13
50, 0
50, 22
50, 10
50, 8
50, 8
50, 10
50, 4
50, 63
50, 4
50, 5
50, 2
50, 1
50, 0
50, 1
50, 5
50, 1
50, 1
50, 1
50, 1
50, 0
50, 3496
50, 0
50, 0
50, 193
50, 10
50, 93
50, 2
50, 29
50, 4
50, 0
50, 2
50, 3
50, 5
50, 2
50, 280
50, 0
50, 0
50, 0
50, 0
50, 24
50, 3
50, 0
50, 6
50, 7
50, 50
50, 0
50, 800
50, 0
50, 0
50, 0
50, 657
50, 30
50, 68
50, 0
50, 504
50, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 43
50, 34
50, 0
50, 61
50, 1
50, 43
50, 0
50, 0
50, 0
50, 474
50, 0
50, 0
50, 0
50, 5
50, 0
50, 3
50, 1
50, 1
50, 0
50, 11
50, 0
50, 0
50, 18
50, 0
50, 22
50, 0
50, 0
50, 2
50, 5
50, 4
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
51, 0
51, 0
51, 0
51, 0
51, 3800
51, 1377
51, 617
51, 1692
51, 246
51, 8
51, 220
51, 87
51, 317
51, 31
51, 2
51, 46
51, 6
51, 30
51, 113
51, 26
51, 1
51, 19
51, 47
51, 0
51, 1
51, 0
51, 44
51, 116
51, 16
51, 24
51, 5
51, 0
51, 1
51, 10
51, 4
51, 0
51, 65
51, 9
51, 4
51, 0
51, 0
51, 5
51, 101
51, 0
51, 0
51, 1
51, 55
51, 0
51, 4
51, 0
51, 0
51, 0
51, 94
51, 3
51, 42
51, 3
51, 800
51, 410
51, 0
51, 0
51, 0
51, 60
51, 0
51, 0
51, 22
51, 34
51, 0
51, 60
51, 0
51, 43
51, 0
51, 3
51, 2
51, 463
51, 0
51, 0
51, 0
51, 6
51, 0
51, 4
51, 0
51, 1
51, 0
51, 2
51, 0
51, 0
51, 19
51, 0
51, 3
51, 0
51, 0
51, 5
51, 5
51, 1
51, 0
51, 0
51, 0
51, 0
51, 0
51, 0
52, 0
52, 0
52, 2047
52, 0
52, 2292
52, 2153
52, 1402
52, 1533
52, 249
52, 129
52, 100
52, 92
52, 104
52, 31
52, 77
52, 47
52, 1
52, 31
52, 161
52, 30
52, 123
52, 10
52, 1
52, 0
52, 6
52, 0
52, 135
52, 12
52, 1
52, 25
52, 0
52, 0
52, 1
52, 304
52, 2
52, 0
52, 61
52, 0
52, 0
52, 5
52, 0
52, 1
52, 109
52, 0
52, 1
52, 1
52, 52
52, 0
52, 3
52, 0
52, 149
52, 2
52, 0
52, 1
52, 0
52, 3
52, 322
52, 1
52, 0
52, 1
52, 0
52, 0
52, 2
52, 0
52, 150
52, 34
52, 0
52, 61
52, 0
52, 43
52, 0
52, 4
52, 1
52, 1
52, 0
52, 0
52, 0
52, 2
52, 0
52, 3
52, 0
52, 1
52, 0
52, 0
52, 0
52, 0
52, 18
52, 0
52, 5
52, 0
52, 0
52, 0
52, 12
52, 2
52, 0
52, 1
52, 0
52, 0
52, 0
52, 0
53, 0
53, 0
53, 0
53, 5376
53, 1525
53, 1377
53, 749
53, 2200
53, 485
53, 168
53, 78
53, 335
53, 102
53, 32
53, 0
53, 46
53, 7
53, 31
53, 1226
53, 27
53, 1
53, 3
53, 296
53, 0
53, 0
53, 0
53, 1
53, 5
53, 2
53, 25
53, 2
53, 0
53, 1
53, 3
53, 6
53, 2
53, 66
53, 45
53, 0
53, 0
53, 0
53, 1
53, 5
53, 0
53, 6
53, 1
53, 48
53, 0
53, 2
53, 0
53, 1
53, 0
53, 1
53, 0
53, 6
53, 3
53, 4
53, 1
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
53, 62
53, 33
53, 0
53, 61
53, 1
53, 43
53, 0
53, 0
53, 0
53, 66
53, 0
53, 0
53, 21
53, 1
53, 0
53, 56
53, 0
53, 1
53, 0
53, 0
53, 0
53, 0
53, 18
53, 0
53, 2
53, 0
53, 0
53, 1
53, 6
53, 4
53, 0
53, 1
53, 0
53, 0
53, 0
53, 0
54, 0
54, 0
54, 0
54, 5376
54, 1731
54, 1530
54, 617
54, 2028
54, 246
54, 104
54, 173
54, 756
54, 100
54, 30
54, 43
54, 118
54, 1
54, 31
54, 58
54, 26
54, 1
54, 7
54, 51
54, 0
54, 0
54, 1
54, 10
54, 0
54, 1
54, 28
54, 0
54, 0
54, 1
54, 50
54, 5
54, 0
54, 116
54, 0
54, 0
54, 0
54, 0
54, 1
54, 4
54, 0
54, 0
54, 11
54, 47
54, 0
54, 192
54, 0
54, 2
54, 79
54, 5
54, 6
54, 0
54, 1
54, 8
54, 7
54, 0
54, 2
54, 0
54, 0
54, 0
54, 0
54, 19
54, 42
54, 0
54, 119
54, 1
54, 43
54, 0
54, 3
54, 17
54, 1
54, 0
54, 0
54, 40
54, 5
54, 0
54, 4
54, 1
54, 1
54, 1
54, 0
54, 0
54, 0
54, 20
54, 0
54, 1
54, 0
54, 0
54, 0
54, 2
54, 10
54, 0
54, 1
54, 0
54, 0
54, 0
54, 0
55, 0
55, 13
55, 2320
55, 24
55, 2486
55, 2459
55, 622
55, 1700
55, 608
55, 296
55, 1066
55, 88
55, 102
55, 32
55, 36
55, 47
55, 0
55, 31
55, 53
55, 27
55, 2
55, 6
55, 47
55, 0
55, 1
55, 0
55, 18
55, 48
55, 1
55, 22
55, 6
55, 0
55, 0
55, 0
55, 2
55, 0
55, 61
55, 0
55, 0
55, 0
55, 0
55, 1
55, 34
55, 0
55, 22
55, 1
55, 51
55, 0
55, 47
55, 0
55, 0
55, 0
55, 2
55, 1
55, 0
55, 0
55, 1
55, 1
55, 0
55, 0
55, 0
