a, b
27, 84
27, 0
27, 4
27, 1
27, 67
27, 0
27, 0
27, 0
27, 11
27, 0
27, 61
27, 41
27, 4
27, 1
27, 0
27, 0
27, 0
27, 63
27, 0
27, 22
27, 0
27, 0
27, 0
27, 2
27, 1
27, 0
27, 1
27, 0
27, 0
27, 0
27, 0
28, 0
28, 990
28, 2031
28, 1570
28, 687
28, 1377
28, 616
28, 1693
28, 246
28, 595
28, 154
28, 82
28, 102
28, 30
28, 0
28, 45
28, 1
28, 30
28, 1
28, 25
28, 0
28, 2
28, 46
28, 0
28, 1
28, 0
28, 0
28, 0
28, 0
28, 21
28, 0
28, 1
28, 1
28, 1
28, 1
28, 0
28, 58
28, 0
28, 0
28, 0
28, 0
28, 2220
28, 2
28, 0
28, 7
28, 0
28, 93
28, 0
28, 47
28, 0
28, 1
28, 79
28, 1
28, 1
28, 0
28, 0
28, 4
28, 1334
28, 0
28, 343
28, 0
28, 2
28, 0
28, 0
28, 27
28, 64
28, 0
28, 60
28, 1
28, 84
28, 0
28, 0
28, 0
28, 0
28, 0
28, 0
28, 0
28, 50
28, 0
28, 60
28, 41
28, 4
28, 251
28, 2
28, 0
28, 0
28, 48
28, 0
28, 22
28, 0
28, 0
28, 200
28, 3
28, 1
28, 0
28, 0
28, 0
28, 3
28, 0
28, 0
29, 0
29, 0
29, 2321
29, 8289
29, 2859
29, 3065
29, 1110
29, 3549
29, 488
29, 199
29, 208
29, 165
29, 349
29, 119
29, 295
29, 90
29, 0
29, 59
29, 213
29, 50
29, 62
29, 18
29, 457
29, 0
29, 3
29, 1
29, 9
29, 52
29, 2
29, 0
29, 26
29, 0
29, 52
29, 0
29, 212
29, 0
29, 224
29, 0
29, 0
29, 0
29, 0
29, 1
29, 63
29, 0
29, 7
29, 1
29, 105
29, 0
29, 4
29, 0
29, 51
29, 1
29, 3
29, 22
29, 46
29, 0
29, 1
29, 76
29, 0
29, 0
29, 0
29, 0
29, 0
29, 0
29, 17
29, 64
29, 0
29, 60
29, 1
29, 84
29, 0
29, 5
29, 1
29, 0
29, 0
29, 0
29, 0
29, 4
29, 0
29, 62
29, 41
29, 4
29, 11
29, 0
29, 0
29, 0
29, 48
29, 0
29, 22
29, 0
29, 0
29, 0
29, 0
29, 13
29, 0
29, 0
29, 0
29, 0
29, 38
29, 0
30, 760
30, 0
30, 0
30, 4708
30, 1526
30, 1377
30, 749
30, 1524
30, 1204
30, 197
30, 70
30, 138
30, 100
30, 31
30, 0
30, 46
30, 5257
30, 59
30, 106
30, 150
30, 62
30, 3
30, 93
30, 0
30, 0
30, 1
30, 0
30, 4
30, 1
30, 344
30, 0
30, 58
30, 23
30, 333
30, 75
30, 0
30, 115
30, 0
30, 0
30, 0
30, 0
30, 1
30, 7
30, 0
30, 23
30, 1
30, 95
30, 0
30, 59
30, 0
30, 4
30, 1
30, 84
30, 12
30, 7
30, 0
30, 4
30, 1
30, 0
30, 1
30, 0
30, 0
30, 0
30, 0
30, 47
30, 64
30, 0
30, 61
30, 1
30, 84
30, 0
30, 0
30, 1
30, 69
30, 0
30, 0
30, 0
30, 2
30, 0
30, 81
30, 41
30, 4
30, 6
30, 3
30, 0
30, 0
30, 48
30, 0
30, 21
30, 0
30, 0
30, 1
30, 2
30, 6
30, 21
30, 1
30, 0
30, 0
30, 0
30, 0
31, 855
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 9464
31, 2339
31, 431
31, 239
31, 126
31, 541
31, 31
31, 2664
31, 91
31, 81
31, 1645
31, 266
31, 54
31, 550
31, 45
31, 185
31, 0
31, 0
31, 28
31, 11
31, 0
31, 9
31, 42
31, 0
31, 0
31, 1
31, 0
31, 1
31, 0
31, 586
31, 0
31, 0
31, 0
31, 0
31, 885
31, 6
31, 0
31, 1
31, 13
31, 203
31, 0
31, 54
31, 0
31, 2
31, 0
31, 2
31, 0
31, 3
31, 1
31, 13
31, 908
31, 0
31, 1
31, 0
31, 0
31, 0
31, 0
31, 38
31, 123
31, 0
31, 437
31, 1
31, 84
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 0
31, 1
31, 0
31, 64
31, 41
31, 4
31, 0
31, 0
31, 0
31, 0
31, 65
31, 0
31, 23
31, 0
31, 0
31, 7
31, 2
31, 0
31, 0
31, 3
31, 0
31, 0
31, 0
31, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 3375
32, 0
32, 29
32, 57
32, 25
32, 62
32, 6
32, 93
32, 0
32, 0
32, 1
32, 1
32, 0
32, 51
32, 1686
32, 0
32, 0
32, 0
32, 299
32, 5
32, 0
32, 170
32, 0
32, 0
32, 0
32, 0
32, 27
32, 3
32, 0
32, 6
32, 11
32, 1604
32, 0
32, 3
32, 0
32, 0
32, 79
32, 16
32, 1
32, 45
32, 1
32, 56
32, 1708
32, 0
32, 0
32, 0
32, 0
32, 0
32, 0
32, 18
32, 69
32, 0
32, 60
32, 1
32, 84
32, 0
32, 0
32, 7
32, 132
32, 0
32, 0
32, 1
32, 1
32, 0
32, 102
32, 0
32, 4
32, 9
32, 0
32, 0
32, 0
32, 49
32, 0
32, 25
32, 0
32, 0
32, 5
32, 3
32, 2
32, 0
32, 1
32, 0
32, 0
32, 0
32, 0
33, 665
33, 2378
33, 1742
33, 4035
33, 1910
33, 2602
33, 2340
33, 2878
33, 729
33, 197
33, 172
33, 218
33, 316
33, 60
33, 2
33, 518
33, 1
33, 59
33, 1
33, 50
33, 62
33, 4
33, 93
33, 0
33, 1
33, 0
33, 42
33, 5
33, 2
33, 42
33, 1
33, 0
33, 0
33, 0
33, 5
33, 2
33, 117
33, 0
33, 0
33, 0
33, 0
33, 1
33, 32
33, 0
33, 26
33, 3
33, 92
33, 0
33, 2
33, 0
33, 1
33, 0
33, 482
33, 1
33, 0
33, 3
33, 24
33, 72
33, 0
33, 0
33, 0
33, 0
33, 0
33, 0
33, 33
33, 65
33, 0
33, 60
33, 1
33, 84
33, 0
33, 2
33, 2
33, 1
33, 0
33, 0
33, 0
33, 1
33, 0
33, 60
33, 42
33, 4
33, 0
33, 0
33, 0
33, 0
33, 49
33, 0
33, 22
33, 0
33, 0
33, 4
33, 5
33, 5
33, 0
33, 1
33, 0
33, 0
33, 0
33, 0
34, 0
34, 1485
34, 0
34, 9858
34, 2095
34, 2754
34, 2586
34, 3912
34, 1089
34, 200
34, 178
34, 411
34, 200
34, 61
34, 0
34, 90
34, 6
34, 58
34, 160
34, 51
34, 247
34, 3
34, 183
34, 0
34, 0
34, 0
34, 1
34, 5
34, 152
34, 42
34, 6
34, 0
34, 1
34, 35
34, 0
34, 2
34, 336
34, 90
34, 0
34, 0
34, 0
34, 5
34, 4
34, 0
34, 170
34, 3
34, 141
34, 0
34, 184
34, 0
34, 1
34, 0
34, 1
34, 10
34, 0
34, 2
34, 8
34, 1
34, 0
34, 1
34, 0
34, 1
34, 212
34, 0
34, 250
34, 95
34, 0
34, 149
34, 1
34, 84
34, 0
34, 0
34, 1
34, 198
34, 0
34, 0
34, 21
34, 0
34, 0
34, 65
34, 45
34, 4
34, 2
34, 0
34, 0
34, 0
34, 48
34, 0
34, 21
34, 0
34, 0
34, 18
34, 2
34, 1
34, 0
34, 3
34, 0
34, 0
34, 0
34, 0
35, 0
35, 0
35, 0
35, 0
35, 0
35, 3061
35, 4551
35, 12676
35, 2649
35, 1012
35, 278
35, 559
35, 349
35, 61
35, 36
35, 576
35, 2
35, 86
35, 53
35, 52
35, 62
35, 2
35, 95
35, 0
35, 0
35, 0
35, 12
35, 4
35, 1
35, 42
35, 0
35, 0
35, 0
35, 1
35, 144
35, 0
35, 511
35, 135
35, 0
35, 0
35, 0
35, 29
35, 3
35, 0
35, 81
35, 43
35, 144
35, 0
35, 5
35, 0
35, 0
35, 0
35, 1
35, 11
35, 0
35, 1
35, 5
35, 71
35, 0
35, 0
35, 0
35, 0
35, 36
35, 0
35, 145
35, 65
35, 0
35, 61
35, 1
35, 125
35, 0
35, 0
35, 1
35, 264
35, 0
35, 57
35, 21
35, 14
35, 0
35, 81
35, 0
35, 4
35, 2
35, 51
35, 0
35, 1
35, 48
35, 0
35, 34
35, 0
35, 0
35, 12
35, 0
35, 2
35, 0
35, 4
35, 0
35, 0
35, 0
35, 0
36, 0
36, 0
36, 0
36, 7617
36, 479
36, 8264
36, 1485
36, 5931
36, 124
36, 198
36, 118
36, 286
36, 449
36, 61
36, 202
36, 91
36, 0
36, 255
36, 54
36, 0
36, 62
36, 13
36, 92
36, 0
36, 2
36, 39
36, 15
36, 7
36, 0
36, 42
36, 10
36, 0
36, 2
36, 2
36, 73
36, 0
36, 0
36, 0
36, 0
36, 0
36, 0
36, 211
36, 5
36, 0
36, 1
36, 0
36, 141
36, 0
36, 7
36, 0
36, 2
36, 0
36, 1
36, 6
36, 2
36, 0
36, 56
36, 1
36, 0
36, 4
36, 0
36, 32
36, 41
36, 0
36, 40
36, 64
36, 0
36, 119
36, 1
36, 84
36, 0
36, 2
36, 0
36, 132
36, 0
36, 57
36, 20
36, 11
36, 0
36, 61
36, 41
36, 4
36, 0
36, 0
36, 14
36, 0
36, 63
36, 0
36, 20
36, 0
36, 0
36, 127
36, 8
36, 1
36, 64
36, 0
36, 0
36, 25
36, 0
36, 0
37, 0
37, 0
37, 2610
37, 0
37, 857
37, 1990
37, 1969
37, 12507
37, 3270
37, 211
37, 143
37, 521
37, 201
37, 61
37, 75
37, 135
37, 1
37, 29
37, 2
37, 52
37, 62
37, 3
37, 94
37, 0
37, 1
37, 0
37, 19
37, 0
37, 2
37, 44
37, 0
37, 0
37, 3
37, 0
37, 142
37, 0
37, 402
37, 0
37, 31
37, 0
37, 0
37, 3
37, 33
37, 0
37, 86
37, 40
37, 143
37, 0
37, 6
37, 0
37, 1
37, 0
37, 1
37, 10
37, 43
37, 47
37, 3
37, 1
37, 0
37, 0
37, 0
37, 0
37, 0
37, 0
37, 143
37, 63
37, 0
37, 61
37, 0
37, 84
37, 0
37, 2
37, 0
37, 264
37, 0
37, 0
37, 21
37, 4
37, 0
37, 62
37, 0
37, 4
37, 1
37, 0
37, 0
37, 0
37, 125
37, 0
37, 200
37, 0
37, 920
37, 1
37, 1
37, 3
37, 0
37, 4
37, 0
37, 0
37, 0
37, 0
38, 0
38, 0
38, 2465
38, 0
38, 857
38, 2449
38, 1846
38, 12507
38, 2820
38, 424
38, 211
38, 315
38, 202
38, 61
38, 112
38, 135
38, 1174
38, 58
38, 162
38, 50
38, 62
38, 4
38, 94
38, 0
38, 1
38, 25
38, 123
38, 142
38, 9
38, 42
38, 0
38, 0
38, 2
38, 3
38, 72
38, 0
38, 70
38, 45
38, 0
38, 0
38, 0
38, 1
38, 65
38, 0
38, 52
38, 1
38, 137
38, 0
38, 49
38, 0
38, 3
38, 0
38, 2
38, 0
38, 8
38, 45
38, 126
38, 1
38, 0
38, 0
38, 0
38, 0
38, 0
38, 0
38, 93
38, 64
38, 0
38, 60
38, 1
38, 84
38, 0
38, 0
38, 0
38, 66
38, 0
38, 0
38, 20
38, 14
38, 0
38, 63
38, 41
38, 4
38, 1
38, 4
38, 0
38, 0
38, 49
38, 0
38, 28
38, 0
38, 0
38, 0
38, 1
38, 4
38, 0
38, 1
38, 0
38, 83
38, 0
38, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 7803
39, 2240
39, 1694
39, 605
39, 288
39, 70
39, 164
39, 100
39, 31
39, 0
39, 46
39, 1
39, 57
39, 53
39, 29
39, 61
39, 2
39, 47
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
39, 21
39, 0
39, 0
39, 0
39, 0
39, 2
39, 0
39, 57
39, 0
39, 0
39, 0
39, 0
39, 0
39, 2
39, 0
39, 0
39, 0
39, 47
39, 0
39, 2
39, 0
39, 1
39, 0
39, 3773
39, 1
39, 41
39, 47
39, 424
39, 1
39, 0
39, 1
39, 0
39, 0
39, 37
39, 0
39, 75
39, 64
39, 0
39, 61
39, 0
39, 84
39, 0
39, 4
39, 1
39, 67
39, 0
39, 0
39, 0
39, 13
39, 0
39, 60
39, 0
39, 4
39, 0
39, 0
39, 0
39, 0
39, 63
39, 0
39, 43
39, 0
39, 0
39, 0
39, 8
39, 1707
39, 0
39, 0
39, 0
39, 0
39, 0
39, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 0
40, 7134
40, 1356
40, 244
40, 97
40, 106
40, 83
40, 100
40, 31
40, 0
40, 45
40, 11
40, 29
40, 0
40, 25
40, 123
40, 1
40, 46
40, 0
40, 0
40, 0
40, 3
40, 4
40, 0
40, 21
40, 2
40, 0
40, 0
40, 0
40, 1
40, 0
40, 57
40, 0
40, 0
40, 5
40, 0
40, 1
40, 3
40, 0
40, 1
40, 0
40, 48
40, 0
40, 53
40, 0
40, 3
40, 0
40, 123
40, 0
40, 0
40, 2
40, 18
40, 0
40, 55
40, 0
40, 0
40, 1
40, 0
40, 0
40, 1
40, 31
40, 0
40, 2696
40, 1
40, 84
40, 0
40, 3
40, 0
40, 66
40, 0
40, 0
40, 1
40, 3
40, 0
40, 22
40, 0
40, 4
40, 0
40, 55
40, 0
40, 0
40, 48
40, 0
40, 21
40, 0
40, 0
40, 0
40, 57
40, 0
40, 0
40, 3
40, 0
40, 25
40, 0
40, 0
41, 0
41, 1288
41, 0
41, 4930
41, 668
41, 8415
41, 3929
41, 4056
41, 967
41, 425
41, 142
41, 604
41, 200
41, 61
41, 0
41, 136
41, 6
41, 87
41, 216
41, 50
41, 61
41, 162
41, 92
41, 0
41, 1
41, 0
41, 77
41, 181
41, 286
41, 42
41, 7
41, 240
41, 1
41, 3
41, 4
41, 5
41, 706
41, 0
41, 0
41, 0
41, 0
41, 0
41, 1
41, 0
41, 1
41, 0
41, 97
41, 0
41, 6
41, 0
41, 2
41, 0
41, 1
41, 5
41, 0
41, 0
41, 6
41, 70
41, 0
41, 4
41, 0
41, 47
41, 0
41, 0
41, 24
41, 64
41, 0
41, 61
41, 1
41, 84
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 0
41, 82
41, 0
41, 61
41, 41
41, 4
41, 0
41, 0
41, 0
41, 0
41, 48
41, 0
41, 20
41, 0
41, 0
41, 12
41, 6
41, 0
41, 0
41, 0
41, 0
41, 3
41, 0
41, 0
42, 0
42, 1485
42, 2175
42, 8968
42, 1063
42, 2907
42, 2463
42, 3216
42, 850
42, 201
42, 450
42, 210
42, 200
42, 61
42, 0
42, 90
42, 6
42, 58
42, 1
42, 51
42, 0
42, 2
42, 93
42, 0
42, 1
42, 0
42, 11
42, 49
42, 52
42, 42
42, 7
42, 215
42, 2
42, 2
42, 4
42, 2
42, 118
42, 0
42, 0
42, 5
42, 0
42, 1
42, 0
42, 0
42, 1
42, 3
42, 556
42, 0
42, 6
42, 0
42, 1
42, 562
42, 281
42, 1
42, 3
42, 1
42, 33
42, 71
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
42, 31
42, 63
42, 0
42, 61
42, 0
42, 84
42, 0
42, 0
42, 1
42, 66
42, 0
42, 0
42, 0
42, 2
42, 0
42, 62
42, 41
42, 4
42, 155
42, 0
42, 0
42, 0
42, 49
42, 0
42, 22
42, 0
42, 0
42, 0
42, 3
42, 2
42, 0
42, 1
42, 0
42, 0
42, 0
42, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 2704
43, 63
43, 0
43, 61
43, 1
43, 84
43, 0
43, 0
43, 0
43, 0
43, 0
43, 0
43, 1
43, 3
43, 0
43, 62
43, 41
43, 4
43, 3
43, 1
43, 0
43, 0
43, 48
43, 0
43, 22
43, 0
43, 0
43, 5
43, 1
43, 1
43, 0
43, 24
43, 0
43, 0
43, 0
43, 0
44, 0
44, 0
44, 2320
44, 4033
44, 498
44, 1533
44, 616
44, 2388
44, 244
44, 98
44, 70
44, 81
44, 102
44, 30
44, 2
44, 45
44, 0
44, 29
44, 4050
44, 50
44, 62
44, 2
44, 92
44, 0
44, 1
44, 0
44, 23
44, 50
44, 53
44, 44
44, 2
44, 0
44, 0
44, 18
44, 1386
44, 2
44, 279
44, 0
44, 0
44, 0
44, 0
44, 1
44, 2
44, 0
44, 0
44, 1
44, 99
44, 0
44, 974
44, 0
44, 105
44, 0
44, 7
44, 3
44, 41
44, 0
44, 3
44, 1
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
44, 48
44, 64
44, 0
44, 61
44, 1
44, 84
44, 0
44, 0
44, 1
44, 3
44, 0
44, 0
44, 21
44, 10
44, 0
44, 61
44, 41
44, 4
44, 6
44, 103
44, 0
44, 0
44, 49
44, 0
44, 22
44, 0
44, 0
44, 1
44, 4
44, 4
44, 0
44, 0
44, 0
44, 0
44, 0
44, 0
45, 665
45, 0
45, 0
45, 0
45, 1425
45, 0
45, 0
45, 9465
45, 7145
45, 1730
45, 693
45, 321
45, 300
45, 62
45, 273
45, 376
45, 5
45, 87
45, 119
45, 50
45, 62
45, 24
45, 95
45, 0
45, 2
45, 49
45, 73
45, 2
45, 51
45, 42
45, 5
45, 30
45, 0
45, 222
45, 74
45, 2
45, 175
45, 45
45, 64
45, 6
45, 0
45, 28
45, 1
45, 0
45, 0
45, 0
45, 137
45, 0
45, 5
45, 0
45, 2
45, 159
45, 21
45, 0
45, 41
45, 3
45, 169
45, 4
45, 0
45, 2
45, 0
45, 1
45, 2
45, 0
45, 34
45, 65
45, 0
45, 60
45, 1
45, 84
45, 0
45, 2
45, 2
45, 132
45, 0
45, 0
45, 0
45, 6
45, 0
45, 60
45, 41
45, 4
45, 2
45, 0
45, 0
45, 0
45, 64
45, 0
45, 21
45, 0
45, 0
45, 0
45, 2
45, 19
45, 0
45, 0
45, 0
45, 2
45, 0
45, 0
46, 0
46, 0
46, 0
46, 0
46, 1330
46, 2451
46, 2952
46, 12001
46, 1688
46, 905
46, 278
46, 520
46, 249
46, 61
46, 36
46, 92
46, 2
46, 562
46, 56
46, 51
46, 62
46, 6
46, 95
46, 0
46, 317
46, 0
46, 49
46, 0
46, 50
46, 21
46, 0
46, 0
46, 43
46, 3
46, 71
46, 0
46, 287
46, 45
46, 0
46, 0
46, 0
46, 27
46, 394
46, 0
46, 0
46, 0
46, 0
46, 0
46, 2
46, 0
46, 0
46, 79
46, 58
46, 0
46, 44
46, 1
46, 61
46, 1
46, 0
46, 1
46, 0
46, 0
46, 35
46, 0
46, 65
46, 65
46, 0
46, 293
46, 1
46, 84
46, 0
46, 0
46, 1
46, 132
46, 34
46, 0
46, 20
46, 1
46, 0
46, 130
46, 0
46, 4
46, 10
46, 0
46, 0
46, 0
46, 49
46, 0
46, 36
46, 0
46, 0
46, 4
46, 4
46, 0
46, 0
46, 1
46, 0
46, 0
46, 0
46, 0
47, 0
47, 0
47, 2465
47, 0
47, 857
47, 2296
47, 1969
47, 1353
47, 363
47, 310
47, 134
47, 160
47, 102
47, 30
47, 112
47, 225
47, 0
47, 57
47, 57
47, 25
47, 62
47, 5
47, 46
47, 0
47, 146
47, 0
47, 20
47, 11
47, 202
47, 24
47, 0
47, 0
47, 1
47, 0
47, 1
47, 0
47, 58
47, 0
47, 0
47, 0
47, 0
47, 167
47, 29
47, 0
47, 29
47, 2
47, 46
47, 0
47, 3
47, 0
47, 1
47, 0
47, 1
47, 0
47, 0
47, 47
47, 1
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 0
47, 1
47, 62
47, 0
47, 0
47, 1
47, 42
47, 0
47, 0
47, 2
47, 0
47, 0
47, 0
47, 0
47, 0
47, 30
47, 60
47, 0
47, 0
47, 1
47, 0
47, 0
47, 0
47, 32
47, 0
47, 23
47, 0
47, 0
47, 15
47, 1
47, 0
47, 0
47, 1
47, 0
47, 0
47, 0
47, 0
48, 0
48, 0
48, 2175
48, 7617
48, 2668
48, 3975
48, 863
48, 3549
48, 848
48, 389
48, 705
48, 204
48, 202
48, 110
48, 476
48, 90
48, 403
48, 59
48, 213
48, 123
48, 62
48, 18
48, 0
48, 0
48, 2
48, 0
48, 46
48, 303
48, 51
48, 65
48, 6
48, 0
48, 6
48, 2
48, 74
48, 0
48, 350
48, 0
48, 0
48, 0
48, 0
48, 32
48, 32
48, 0
48, 228
48, 3
48, 98
48, 0
48, 0
48, 0
48, 430
48, 0
48, 1
48, 2
48, 236
48, 0
48, 1
48, 2
48, 0
48, 2
48, 0
48, 0
48, 0
48, 0
48, 33
48, 65
48, 0
48, 90
48, 1
48, 84
48, 0
48, 2
48, 1
48, 9
48, 0
48, 0
48, 20
48, 4
48, 0
48, 60
48, 41
48, 4
48, 0
48, 227
48, 0
48, 0
48, 48
48, 0
48, 20
48, 0
48, 0
48, 2
48, 1
48, 5
48, 0
48, 0
48, 0
48, 0
48, 0
48, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 2407
49, 0
49, 1
49, 3
49, 404
49, 0
49, 5
49, 0
49, 1
49, 323
49, 140
49, 0
49, 0
49, 1
49, 24
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 0
49, 2
49, 31
49, 0
49, 0
49, 0
49, 42
49, 0
49, 0
49, 1
49, 66
49, 0
49, 0
49, 0
49, 1
49, 0
49, 62
49, 41
49, 4
49, 70
49, 0
49, 0
49, 0
49, 16
49, 0
49, 20
49, 0
49, 0
49, 0
49, 1
49, 2
49, 0
49, 1
49, 0
49, 0
49, 0
49, 0
50, 0
50, 1287
50, 0
50, 4482
50, 762
50, 1224
50, 1716
50, 1522
50, 604
50, 1013
50, 54
50, 83
50, 100
50, 30
50, 0
50, 45
50, 5
50, 29
50, 1
50, 25
50, 62
50, 0
50, 3496
50, 0
50, 0
50, 193
50, 46
50, 93
50, 2
50, 49
50, 80
50, 0
50, 2
50, 3
50, 5
50, 2
50, 334
50, 0
50, 0
50, 0
50, 0
50, 76
50, 3
50, 0
50, 94
50, 25
50, 95
50, 0
50, 800
50, 0
50, 0
50, 0
50, 821
50, 30
50, 68
50, 0
50, 868
50, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 43
50, 64
50, 0
50, 61
50, 1
50, 84
50, 0
50, 0
50, 0
50, 936
50, 0
50, 0
50, 0
50, 5
50, 0
50, 60
50, 42
50, 4
50, 0
50, 11
50, 0
50, 0
50, 48
50, 0
50, 41
50, 0
50, 0
50, 2
50, 5
50, 4
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
51, 0
51, 0
51, 0
51, 0
51, 3800
51, 1377
51, 617
51, 1692
51, 246
51, 8
51, 220
51, 87
51, 3649
51, 60
51, 2
51, 90
51, 6
51, 58
51, 431
51, 50
51, 62
51, 19
51, 92
51, 0
51, 1
51, 0
51, 80
51, 908
51, 16
51, 44
51, 5
51, 0
51, 1
51, 41
51, 4
51, 0
51, 119
51, 954
51, 35
51, 0
51, 0
51, 31
51, 101
51, 0
51, 0
51, 1
51, 55
51, 0
51, 4
51, 0
51, 0
51, 0
51, 94
51, 3
51, 42
51, 3
51, 1788
51, 760
51, 0
51, 0
51, 0
51, 60
51, 0
51, 0
51, 22
51, 64
51, 0
51, 60
51, 0
51, 125
51, 0
51, 3
51, 2
51, 1057
51, 17
51, 0
51, 0
51, 6
51, 0
51, 61
51, 41
51, 4
51, 0
51, 2
51, 0
51, 0
51, 64
51, 0
51, 22
51, 0
51, 0
51, 5
51, 5
51, 1
51, 0
51, 0
51, 0
51, 0
51, 0
51, 0
52, 0
52, 0
52, 4351
52, 0
52, 3044
52, 4129
52, 3354
52, 2709
52, 609
52, 319
52, 150
52, 248
52, 300
52, 60
52, 185
52, 267
52, 1
52, 339
52, 214
52, 54
52, 184
52, 10
52, 46
52, 0
52, 6
52, 0
52, 135
52, 12
52, 1
52, 45
52, 0
52, 0
52, 1
52, 304
52, 2
52, 0
52, 115
52, 0
52, 0
52, 5
52, 0
52, 1
52, 137
52, 0
52, 23
52, 1
52, 97
52, 0
52, 3
52, 0
52, 149
52, 318
52, 0
52, 1
52, 41
52, 47
52, 634
52, 1
52, 0
52, 1
52, 0
52, 0
52, 2
52, 0
52, 165
52, 64
52, 0
52, 61
52, 0
52, 84
52, 0
52, 4
52, 1
52, 67
52, 0
52, 0
52, 0
52, 2
52, 0
52, 60
52, 0
52, 4
52, 0
52, 0
52, 0
52, 0
52, 63
52, 0
52, 24
52, 0
52, 0
52, 0
52, 12
52, 2
52, 0
52, 1
52, 0
52, 0
52, 0
52, 0
53, 0
53, 0
53, 0
53, 5376
53, 1525
53, 1377
53, 749
53, 2200
53, 485
53, 6248
53, 228
53, 413
53, 347
53, 61
53, 0
53, 90
53, 7
53, 199
53, 1385
53, 51
53, 62
53, 3
53, 341
53, 0
53, 0
53, 0
53, 37
53, 225
53, 2
53, 45
53, 2
53, 0
53, 1
53, 3
53, 6
53, 2
53, 120
53, 45
53, 0
53, 0
53, 0
53, 27
53, 5
53, 0
53, 6
53, 1
53, 93
53, 0
53, 2
53, 0
53, 1
53, 0
53, 1
53, 0
53, 6
53, 3
53, 4
53, 1
53, 0
53, 0
53, 0
53, 0
53, 0
53, 0
53, 62
53, 63
53, 0
53, 61
53, 1
53, 84
53, 0
53, 0
53, 0
53, 66
53, 0
53, 0
53, 21
53, 1
53, 0
53, 189
53, 0
53, 4
53, 0
53, 0
53, 0
53, 0
53, 48
53, 0
53, 21
53, 0
53, 0
53, 1
53, 10
53, 4
53, 0
53, 1
53, 0
53, 0
53, 0
53, 0
54, 0
54, 0
54, 0
54, 5376
54, 1731
54, 1530
54, 617
54, 2028
54, 246
54, 104
54, 173
54, 756
54, 100
54, 30
54, 43
54, 3286
54, 1705
54, 59
54, 58
54, 50
54, 62
54, 7
54, 141
54, 0
54, 0
54, 1
54, 10
54, 0
54, 1
54, 48
54, 0
54, 0
54, 1
54, 453
54, 5
54, 0
54, 170
54, 0
54, 0
54, 0
54, 0
54, 1
54, 4
54, 0
54, 0
54, 11
54, 92
54, 0
54, 192
54, 0
54, 2
54, 158
54, 5
54, 6
54, 0
54, 1
54, 8
54, 7
54, 0
54, 51
54, 0
54, 0
54, 0
54, 0
54, 34
54, 102
54, 0
54, 119
54, 1
54, 84
54, 0
54, 3
54, 17
54, 1
54, 0
54, 0
54, 140
54, 5
54, 0
54, 61
54, 42
54, 4
54, 1
54, 0
54, 0
54, 0
54, 50
54, 0
54, 20
54, 0
54, 0
54, 0
54, 2
54, 10
54, 0
54, 1
54, 0
54, 0
54, 0
54, 0
55, 0
55, 1287
55, 2320
55, 4707
55, 3238
55, 3979
55, 1110
55, 2876
55, 848
55, 391
55, 1116
55, 166
55, 200
55, 61
55, 36
55, 91
55, 0
55, 59
55, 53
55, 51
55, 246
55, 6
55, 92
55, 0
55, 1
55, 0
55, 18
55, 48
55, 51
55, 42
55, 6
55, 0
55, 0
55, 0
55, 2
55, 0
55, 169
55, 0
55, 0
